# EEG Data - Muse 2
# Channels: TP9,AF7,AF8,TP10
# SamplingRate: 256
# StartTime: 2026-03-09T19:30:57.003Z
# Format: uncorrected_time,corrected_time,TP9,AF7,AF8,TP10
1.8747,1.8747,-415.04,-218.26,-218.75,-405.76
1.8747,1.8747,968.75,-955.08,-946.29,973.14
1.8747,1.8747,990.23,957.52,957.03,989.26
1.8747,1.8747,930.18,946.29,946.29,931.15
1.8747,1.8747,985.35,980.47,980.47,985.84
1.8747,1.8747,973.14,973.63,968.26,973.63
1.8747,1.8747,973.14,973.63,964.84,973.63
1.8747,1.8747,982.42,987.30,-974.12,980.47
1.8747,1.8747,937.01,919.43,625.49,946.29
1.8747,1.8747,977.54,-973.14,748.54,957.03
1.9199,1.9199,984.86,834.47,-990.72,-955.08
1.9199,1.9199,-329.59,-575.20,-405.27,-218.26
1.9199,1.9199,-1000.00,-1000.00,-1000.00,-1000.00
1.9199,1.9199,-935.06,-933.11,-943.36,-937.50
1.9200,1.9200,-1000.00,-1000.00,-984.86,-1000.00
1.9200,1.9200,-1000.00,-1000.00,-958.01,-1000.00
1.9200,1.9200,-1000.00,-1000.00,-993.65,-1000.00
1.9200,1.9200,-1000.00,-1000.00,-1000.00,-1000.00
1.9200,1.9200,-1000.00,-1000.00,-996.09,-1000.00
1.9200,1.9200,-1000.00,-927.25,-794.92,-1000.00
1.9200,1.9200,-980.96,-1000.00,-1000.00,-980.47
1.9200,1.9200,-969.73,-414.55,-618.65,-970.70
1.9647,1.9647,-1000.00,969.24,841.31,-1000.00
1.9647,1.9647,89.36,991.21,-975.10,97.66
1.9647,1.9647,-895.51,930.66,921.88,-894.04
1.9647,1.9647,918.46,985.84,968.26,918.46
1.9647,1.9647,967.77,973.63,958.01,968.75
1.9648,1.9648,973.63,973.63,957.03,974.61
1.9648,1.9648,973.14,974.12,-981.93,973.63
1.9648,1.9648,977.54,974.12,863.77,983.40
1.9648,1.9648,905.27,910.64,625.98,900.88
1.9648,1.9648,-886.72,-887.21,-893.07,-888.67
1.9648,1.9648,270.02,191.41,253.91,376.46
1.9648,1.9648,-1000.00,-1000.00,-1000.00,-1000.00
2.0091,2.0091,-997.07,-983.89,-990.72,-1000.00
2.0091,2.0091,-966.80,-973.14,-969.24,-958.01
2.0091,2.0091,-1000.00,-1000.00,-1000.00,-1000.00
2.0091,2.0091,-1000.00,-1000.00,-993.65,-1000.00
2.0091,2.0091,-1000.00,-1000.00,-1000.00,-1000.00
2.0091,2.0091,-1000.00,-1000.00,-1000.00,-1000.00
2.0091,2.0091,-1000.00,-958.98,-847.66,-1000.00
2.0091,2.0091,-937.50,-1000.00,-915.04,-937.50
2.0091,2.0091,-1000.00,-974.12,-1000.00,-1000.00
2.0092,2.0092,-218.26,374.51,97.66,-218.26
2.0092,2.0092,-955.57,-899.41,-906.25,-954.59
2.0092,2.0092,956.54,906.74,926.27,957.52
2.0561,2.0561,945.80,980.96,960.94,946.29
2.0561,2.0561,979.49,973.63,938.48,980.47
2.0561,2.0561,973.14,973.63,964.84,973.63
2.0561,2.0561,973.14,973.63,982.91,973.63
2.0561,2.0561,983.40,978.52,974.12,986.82
2.0561,2.0561,899.90,905.76,844.73,898.93
2.0561,2.0561,-889.65,-885.74,-903.32,-895.02
2.0561,2.0561,387.21,268.55,370.61,471.68
2.0561,2.0561,-996.09,-1000.00,-1000.00,-952.15
2.0561,2.0561,-1000.00,-996.58,-1000.00,-1000.00
2.0561,2.0561,-957.03,-966.80,-960.45,-950.20
2.0561,2.0561,-1000.00,-1000.00,-990.23,-1000.00
2.0973,2.0973,-1000.00,-1000.00,-994.14,-1000.00
2.0974,2.0974,-1000.00,-1000.00,-983.40,-1000.00
2.0974,2.0974,-1000.00,-1000.00,-1000.00,-1000.00
2.0974,2.0974,-1000.00,-1000.00,-787.11,-1000.00
2.0974,2.0974,-1000.00,-937.50,-636.23,-1000.00
2.0974,2.0974,-925.29,-1000.00,-1000.00,-925.29
2.0974,2.0974,-1000.00,-217.77,-216.31,-1000.00
2.0974,2.0974,-508.30,-954.59,-948.24,-508.30
2.0974,2.0974,919.92,957.52,957.52,920.41
2.0974,2.0974,-991.21,946.29,946.29,-990.72
2.0974,2.0974,922.36,980.47,980.47,922.85
2.0974,2.0974,987.79,974.12,969.73,988.28
2.1446,2.1446,972.66,973.63,970.70,973.63
2.1446,2.1446,973.63,976.56,-993.65,973.63
2.1446,2.1446,967.77,958.01,752.93,974.12
2.1446,2.1446,918.46,936.04,788.57,910.64
2.1446,2.1446,-895.02,-917.48,-919.92,-887.21
2.1446,2.1446,91.31,-62.01,-69.82,191.41
2.1446,2.1446,-1000.00,-1000.00,-1000.00,-1000.00
2.1446,2.1446,-969.73,-951.66,-971.19,-983.89
2.1446,2.1446,-980.96,-991.70,-963.87,-973.14
2.1446,2.1446,-1000.00,-1000.00,-965.82,-1000.00
2.1446,2.1446,-1000.00,-1000.00,-994.14,-1000.00
2.1446,2.1446,-1000.00,-1000.00,-1000.00,-1000.00
2.2049,2.2049,-1000.00,-1000.00,-994.63,-1000.00
2.2049,2.2049,-958.98,-927.25,-782.71,-958.50
2.2049,2.2049,-1000.00,-1000.00,-1000.00,-1000.00
2.2049,2.2049,-974.12,-414.55,-602.05,-970.70
2.2049,2.2049,374.02,969.24,859.86,379.88
2.2049,2.2049,-899.90,991.21,-980.47,-899.90
2.2049,2.2049,905.76,930.66,928.22,906.74
2.2049,2.2049,980.47,986.33,944.34,981.45
2.2049,2.2049,973.14,973.63,933.59,973.63
2.2049,2.2049,973.14,973.63,956.05,973.63
2.2049,2.2049,973.14,974.61,-969.73,974.12
2.2049,2.2049,973.63,967.77,824.71,974.61
2.2497,2.2497,910.16,919.92,551.27,910.64
2.2497,2.2497,-888.18,-896.00,-896.97,-887.21
2.2497,2.2497,190.92,81.54,169.43,191.41
2.2497,2.2497,-1000.00,-1000.00,-1000.00,-1000.00
2.2497,2.2497,-983.89,-968.26,-976.56,-983.89
2.2497,2.2497,-973.14,-981.45,-975.59,-973.14
2.2497,2.2497,-1000.00,-1000.00,-998.54,-1000.00
2.2497,2.2497,-1000.00,-1000.00,-992.19,-1000.00
2.2497,2.2497,-1000.00,-1000.00,-1000.00,-1000.00
2.2497,2.2497,-1000.00,-1000.00,-1000.00,-1000.00
2.2497,2.2497,-1000.00,-958.98,-847.17,-1000.00
2.2497,2.2497,-937.50,-1000.00,-918.46,-938.48
2.2939,2.2939,-1000.00,-974.12,-1000.00,-1000.00
2.2939,2.2939,-218.26,374.51,116.21,-206.05
2.2940,2.2940,-955.57,-899.41,-903.81,-951.66
2.2940,2.2940,956.54,906.25,923.83,955.57
2.2940,2.2940,945.80,980.96,962.89,947.27
2.2940,2.2940,979.98,973.63,944.82,979.98
2.2940,2.2940,973.14,973.63,967.77,973.63
2.2940,2.2940,973.14,974.12,979.49,973.63
2.2940,2.2940,982.91,977.05,976.56,984.38
2.2940,2.2940,900.39,907.71,873.54,899.90
2.2940,2.2940,-889.16,-886.23,-896.00,-890.14
2.2940,2.2940,376.95,237.79,339.84,406.25
2.3365,2.3365,-1000.00,-1000.00,-1000.00,-986.33
2.3365,2.3365,-1000.00,-991.70,-1000.00,-1000.00
2.3365,2.3365,-958.01,-969.24,-962.40,-955.57
2.3365,2.3365,-1000.00,-1000.00,-985.84,-1000.00
2.3365,2.3365,-1000.00,-1000.00,-993.65,-1000.00
2.3365,2.3365,-1000.00,-1000.00,-981.93,-1000.00
2.3365,2.3365,-1000.00,-1000.00,-1000.00,-1000.00
2.3365,2.3365,-1000.00,-1000.00,-772.95,-1000.00
2.3365,2.3365,-1000.00,-937.50,-615.72,-1000.00
2.3365,2.3365,-925.29,-1000.00,-1000.00,-925.29
2.3365,2.3365,-1000.00,-218.26,-215.82,-1000.00
2.3365,2.3365,-508.30,-954.59,-947.27,-508.30
2.3817,2.3817,919.92,957.03,957.03,920.41
2.3817,2.3817,-991.21,946.29,946.29,-990.72
2.3817,2.3817,922.36,980.47,980.47,922.85
2.3817,2.3817,987.30,973.63,968.75,988.28
2.3817,2.3817,972.66,973.63,971.68,973.63
2.3817,2.3817,978.03,984.38,-988.77,977.54
2.3817,2.3817,951.66,932.13,715.82,955.08
2.3817,2.3817,945.31,991.70,806.15,940.92
2.3817,2.3817,-935.06,947.27,-964.84,-925.78
2.3817,2.3817,-140.63,-400.88,-297.36,-103.52
2.3817,2.3817,-1000.00,-1000.00,-1000.00,-1000.00
2.3817,2.3817,-943.85,-933.11,-950.20,-947.27
2.4301,2.4301,-996.58,-1000.00,-971.19,-994.14
2.4301,2.4301,-1000.00,-1000.00,-951.66,-1000.00
2.4301,2.4301,-1000.00,-1000.00,-995.12,-1000.00
2.4302,2.4302,-1000.00,-1000.00,-1000.00,-1000.00
2.4302,2.4302,-1000.00,-1000.00,-993.65,-1000.00
2.4302,2.4302,-946.29,-927.73,-777.34,-944.82
2.4302,2.4302,-1000.00,-1000.00,-1000.00,-1000.00
2.4302,2.4302,-861.82,-401.86,-558.11,-849.12
2.4302,2.4302,547.36,974.61,898.93,564.45
2.4302,2.4302,-919.43,988.77,-988.28,-920.90
2.4302,2.4302,905.76,931.64,928.22,906.25
2.4302,2.4302,984.86,985.84,953.61,986.33
2.4749,2.4749,973.14,973.63,948.73,973.63
2.4749,2.4749,973.14,973.63,949.22,973.63
2.4749,2.4749,973.14,974.61,-969.24,973.63
2.4749,2.4749,973.63,968.26,804.20,974.12
2.4749,2.4749,910.16,919.43,523.93,910.64
2.4749,2.4749,-888.18,-894.53,-890.63,-887.70
2.4749,2.4749,190.92,89.36,182.62,191.41
2.4749,2.4749,-1000.00,-1000.00,-1000.00,-1000.00
2.4749,2.4749,-984.38,-969.73,-978.52,-983.89
2.4749,2.4749,-973.14,-980.96,-974.61,-973.14
2.4749,2.4749,-1000.00,-1000.00,-1000.00,-1000.00
2.4749,2.4749,-1000.00,-1000.00,-992.68,-1000.00
2.5191,2.5191,-1000.00,-1000.00,-1000.00,-1000.00
2.5191,2.5191,-1000.00,-1000.00,-1000.00,-1000.00
2.5191,2.5191,-1000.00,-958.98,-845.21,-1000.00
2.5191,2.5191,-1000.00,-1000.00,-920.41,-1000.00
2.5191,2.5191,-937.50,-974.12,-1000.00,-937.50
2.5191,2.5191,-1000.00,374.51,126.95,-1000.00
2.5191,2.5191,-218.26,-898.93,-903.81,-218.26
2.5191,2.5191,-955.57,906.74,920.90,-955.08
2.5191,2.5191,956.54,980.96,967.29,957.52
2.5191,2.5191,945.80,973.63,965.33,946.29
2.5191,2.5191,979.98,973.63,970.70,980.47
2.5191,2.5191,973.14,974.12,977.54,973.63
2.5643,2.5643,983.89,989.26,978.52,978.52
2.5643,2.5643,931.64,907.23,900.39,952.64
2.5643,2.5643,991.21,-936.04,-990.23,945.80
2.5643,2.5643,946.78,697.27,781.74,-934.08
2.5643,2.5643,-401.37,-751.95,-532.23,-138.67
2.5643,2.5643,-1000.00,-1000.00,-1000.00,-1000.00
2.5643,2.5643,-933.11,-936.52,-945.80,-944.34
2.5643,2.5643,-1000.00,-1000.00,-986.33,-996.58
2.5643,2.5643,-1000.00,-1000.00,-995.12,-1000.00
2.5643,2.5643,-1000.00,-1000.00,-983.89,-1000.00
2.5643,2.5643,-1000.00,-1000.00,-1000.00,-1000.00
2.5643,2.5643,-1000.00,-1000.00,-785.64,-1000.00
2.6217,2.6217,-1000.00,-937.50,-643.55,-1000.00
2.6217,2.6217,-925.29,-1000.00,-1000.00,-925.29
2.6217,2.6217,-1000.00,-217.77,-214.36,-1000.00
2.6217,2.6217,-508.30,-955.08,-948.24,-508.30
2.6217,2.6217,919.92,957.03,957.03,920.41
2.6217,2.6217,-991.21,946.29,946.29,-990.72
2.6217,2.6217,922.36,980.47,980.47,922.85
2.6217,2.6217,987.30,973.63,968.26,988.28
2.6217,2.6217,972.66,973.63,973.63,973.63
2.6217,2.6217,973.14,976.07,-999.02,973.63
2.6217,2.6217,973.63,961.43,751.95,974.12
2.6217,2.6217,910.16,930.18,801.27,910.64
2.6670,2.6670,-888.18,-908.69,-919.43,-887.21
2.6670,2.6670,190.92,-16.60,-31.25,191.41
2.6670,2.6670,-1000.00,-1000.00,-1000.00,-1000.00
2.6670,2.6670,-984.38,-956.54,-978.52,-984.38
2.6670,2.6670,-973.14,-988.77,-957.52,-973.14
2.6670,2.6670,-1000.00,-1000.00,-959.47,-1000.00
2.6670,2.6670,-1000.00,-1000.00,-994.63,-1000.00
2.6670,2.6670,-1000.00,-1000.00,-1000.00,-1000.00
2.6670,2.6670,-1000.00,-1000.00,-994.63,-1000.00
2.6670,2.6670,-1000.00,-928.22,-789.55,-1000.00
2.6670,2.6670,-980.96,-1000.00,-1000.00,-979.00
2.6670,2.6670,-969.73,-395.02,-576.66,-973.63
2.7148,2.7148,-1000.00,978.03,878.91,-1000.00
2.7148,2.7148,88.87,987.30,-982.91,117.68
2.7148,2.7148,-895.51,932.13,922.85,-893.07
2.7149,2.7149,918.46,985.35,972.17,916.99
2.7149,2.7149,967.77,973.63,965.33,969.73
2.7149,2.7149,974.12,973.63,953.61,974.61
2.7149,2.7149,973.14,974.12,-973.14,973.63
2.7149,2.7149,974.61,974.12,831.05,980.96
2.7149,2.7149,909.18,910.64,590.82,903.32
2.7149,2.7149,-887.70,-887.21,-885.74,-886.72
2.7149,2.7149,203.61,190.92,222.17,321.78
2.7149,2.7149,-1000.00,-1000.00,-1000.00,-1000.00
2.7589,2.7589,-986.33,-983.89,-986.82,-1000.00
2.7589,2.7589,-972.17,-973.14,-971.19,-962.40
2.7589,2.7589,-1000.00,-1000.00,-998.54,-1000.00
2.7589,2.7589,-1000.00,-1000.00,-992.19,-1000.00
2.7589,2.7589,-1000.00,-1000.00,-1000.00,-1000.00
2.7589,2.7589,-1000.00,-1000.00,-1000.00,-1000.00
2.7589,2.7589,-998.54,-958.98,-849.12,-998.05
2.7589,2.7589,-940.92,-1000.00,-929.69,-941.89
2.7589,2.7589,-1000.00,-974.12,-1000.00,-1000.00
2.7589,2.7589,-177.25,374.02,166.50,-166.99
2.7589,2.7589,-944.82,-899.41,-901.86,-941.41
2.7589,2.7589,950.68,906.74,920.41,950.20
2.8046,2.8046,948.73,980.96,965.33,950.20
2.8046,2.8046,979.00,973.63,944.82,979.00
2.8046,2.8046,973.14,973.63,966.31,973.63
2.8046,2.8046,972.66,974.12,981.45,973.63
2.8046,2.8046,982.91,974.61,974.12,984.38
2.8046,2.8046,900.39,910.64,852.05,900.39
2.8046,2.8046,-889.16,-887.21,-899.90,-889.65
2.8046,2.8046,375.00,191.41,335.94,398.93
2.8046,2.8046,-1000.00,-1000.00,-1000.00,-990.23
2.8046,2.8046,-1000.00,-984.38,-1000.00,-1000.00
2.8046,2.8046,-958.50,-973.14,-962.40,-956.54
2.8046,2.8046,-1000.00,-1000.00,-989.75,-1000.00
2.8489,2.8489,-1000.00,-1000.00,-995.12,-1000.00
2.8489,2.8489,-1000.00,-1000.00,-982.42,-1000.00
2.8489,2.8489,-1000.00,-1000.00,-1000.00,-1000.00
2.8489,2.8489,-1000.00,-1000.00,-752.44,-1000.00
2.8489,2.8489,-927.25,-937.50,-609.38,-927.73
2.8489,2.8489,-1000.00,-1000.00,-1000.00,-1000.00
2.8489,2.8489,-415.04,-218.26,-212.89,-404.30
2.8489,2.8489,968.75,-955.08,-948.24,973.63
2.8489,2.8489,990.23,957.52,957.03,988.77
2.8489,2.8489,929.69,946.29,946.29,931.15
2.8489,2.8489,985.35,980.47,980.47,985.35
2.8489,2.8489,973.14,973.63,968.75,973.63
2.8924,2.8924,973.14,973.63,971.19,973.63
2.8924,2.8924,983.89,988.28,-983.89,983.40
2.8924,2.8924,930.18,914.06,691.41,936.04
2.8924,2.8924,994.63,-958.50,840.82,982.42
2.8924,2.8924,935.06,780.27,922.36,972.66
2.8924,2.8924,-419.43,-646.00,-515.14,-353.52
2.8924,2.8924,-1000.00,-1000.00,-1000.00,-1000.00
2.8924,2.8924,-933.11,-934.57,-944.82,-934.57
2.8924,2.8924,-1000.00,-1000.00,-976.56,-1000.00
2.8924,2.8924,-1000.00,-1000.00,-950.20,-1000.00
2.8924,2.8924,-1000.00,-1000.00,-993.16,-1000.00
2.8924,2.8924,-1000.00,-1000.00,-1000.00,-1000.00
2.9387,2.9387,-1000.00,-1000.00,-982.42,-1000.00
2.9387,2.9387,-958.98,-927.25,-739.26,-958.50
2.9387,2.9387,-1000.00,-1000.00,-1000.00,-1000.00
2.9387,2.9387,-974.12,-414.55,-604.98,-971.68
2.9387,2.9387,374.02,969.24,863.28,378.42
2.9387,2.9387,-899.90,991.21,-980.96,-899.90
2.9387,2.9387,905.76,930.66,928.22,906.74
2.9387,2.9387,980.47,986.33,945.80,980.96
2.9387,2.9387,972.66,973.63,932.62,973.63
2.9388,2.9388,972.66,973.63,959.47,973.63
2.9388,2.9388,973.14,974.61,-979.49,973.63
2.9388,2.9388,973.63,968.26,856.93,974.61
2.9996,2.9996,910.16,918.95,605.96,910.64
2.9996,2.9996,-888.18,-894.53,-905.76,-887.70
2.9996,2.9996,190.92,89.36,152.34,191.41
2.9996,2.9996,-1000.00,-1000.00,-1000.00,-1000.00
2.9996,2.9996,-983.89,-969.24,-976.56,-983.89
2.9997,2.9997,-973.14,-980.96,-975.10,-973.14
2.9997,2.9997,-1000.00,-1000.00,-978.03,-1000.00
2.9997,2.9997,-1000.00,-1000.00,-988.77,-1000.00
2.9997,2.9997,-1000.00,-1000.00,-1000.00,-1000.00
2.9997,2.9997,-1000.00,-1000.00,-1000.00,-1000.00
2.9997,2.9997,-1000.00,-969.24,-883.79,-1000.00
2.9997,2.9997,-937.50,-994.14,-930.18,-937.99
3.0417,3.0417,-1000.00,-1000.00,-1000.00,-1000.00
3.0417,3.0417,-218.26,244.63,75.20,-213.38
3.0417,3.0417,-955.57,-890.63,-902.83,-954.10
3.0417,3.0417,956.54,909.67,922.85,956.54
3.0417,3.0417,945.80,976.56,965.33,946.78
3.0417,3.0417,989.26,986.82,989.75,987.79
3.0417,3.0417,937.01,928.22,921.39,944.34
3.0417,3.0417,974.12,997.07,969.73,961.43
3.0417,3.0417,-993.16,953.13,977.54,-963.38
3.0417,3.0417,-326.17,-445.80,-383.30,-242.68
3.0417,3.0417,-1000.00,-1000.00,-1000.00,-1000.00
3.0417,3.0417,-931.15,-926.76,-937.01,-936.04
3.1047,3.1047,-1000.00,-1000.00,-990.23,-1000.00
3.1047,3.1047,-1000.00,-1000.00,-973.63,-1000.00
3.1047,3.1047,-1000.00,-1000.00,-971.68,-1000.00
3.1047,3.1047,-1000.00,-1000.00,-1000.00,-1000.00
3.1047,3.1047,-1000.00,-1000.00,-963.87,-1000.00
3.1047,3.1047,-949.71,-942.38,-381.35,-949.22
3.1047,3.1047,-1000.00,-1000.00,-893.55,-1000.00
3.1047,3.1047,-947.27,-891.11,-969.24,-942.87
3.1047,3.1047,480.47,569.82,610.35,487.79
3.1047,3.1047,-896.97,-906.74,-916.99,-896.97
3.1047,3.1047,897.95,898.93,898.93,898.44
3.1047,3.1047,986.82,989.75,989.75,987.30
3.1495,3.1495,973.14,973.63,978.03,973.63
3.1495,3.1495,972.66,973.63,958.01,973.63
3.1495,3.1495,973.14,975.59,-994.14,973.63
3.1495,3.1495,986.82,970.70,914.06,989.75
3.1495,3.1495,900.39,920.41,702.15,898.93
3.1495,3.1495,-906.74,-910.64,-919.92,-906.74
3.1495,3.1495,517.58,173.34,427.25,569.82
3.1495,3.1495,-913.57,-1000.00,-957.03,-891.11
3.1495,3.1495,-1000.00,-988.77,-1000.00,-1000.00
3.1495,3.1495,-946.78,-973.14,-956.05,-942.38
3.1495,3.1495,-1000.00,-1000.00,-911.13,-1000.00
3.1495,3.1495,-1000.00,-1000.00,-956.05,-1000.00
3.1950,3.1950,-1000.00,-1000.00,-1000.00,-1000.00
3.1950,3.1950,-1000.00,-1000.00,-1000.00,-1000.00
3.1950,3.1950,-973.14,-944.34,-837.89,-973.14
3.1950,3.1950,-984.38,-1000.00,-892.09,-984.38
3.1950,3.1950,-1000.00,-906.25,-1000.00,-1000.00
3.1950,3.1950,190.92,545.90,414.55,192.38
3.1950,3.1950,-888.18,-903.81,-891.11,-887.21
3.1950,3.1950,909.67,898.93,901.37,910.64
3.1950,3.1950,973.63,988.77,982.91,974.12
3.1950,3.1950,973.14,973.63,973.14,973.63
3.1950,3.1950,972.66,973.63,952.64,973.63
3.1950,3.1950,973.14,973.63,999.51,973.63
3.2374,3.2374,989.26,990.23,972.66,990.23
3.2374,3.2374,915.04,915.53,494.14,915.53
3.2374,3.2374,-973.14,-972.66,875.00,-972.17
3.2374,3.2374,863.77,864.26,930.18,864.26
3.2374,3.2374,-596.68,-596.19,-627.93,-596.68
3.2374,3.2374,-1000.00,-1000.00,-1000.00,-1000.00
3.2374,3.2374,-925.78,-925.78,-925.78,-925.78
3.2374,3.2374,-1000.00,-1000.00,-1000.00,-1000.00
3.2374,3.2374,-1000.00,-1000.00,-1000.00,-1000.00
3.2374,3.2374,-1000.00,-1000.00,-985.84,-1000.00
3.2374,3.2374,-1000.00,-1000.00,-1000.00,-1000.00
3.2374,3.2374,-1000.00,-1000.00,-926.27,-1000.00
3.2844,3.2844,-936.52,-939.45,-751.46,-936.04
3.2845,3.2845,-1000.00,-1000.00,-1000.00,-1000.00
3.2845,3.2845,-827.64,-318.85,-565.43,-822.27
3.2845,3.2845,651.86,978.03,871.58,658.69
3.2845,3.2845,-921.39,980.47,-978.03,-921.88
3.2845,3.2845,900.39,937.50,924.32,900.88
3.2845,3.2845,990.23,983.89,960.94,991.21
3.2845,3.2845,972.66,973.63,949.22,973.63
3.2845,3.2845,972.66,973.63,977.05,973.63
3.2845,3.2845,989.26,989.75,995.61,988.28
3.2845,3.2845,915.04,916.02,891.11,922.85
3.2845,3.2845,-973.14,-972.17,983.40,-990.72
3.3274,3.3274,863.28,864.26,888.67,920.41
3.3274,3.3274,-596.68,-596.68,-568.36,-508.30
3.3274,3.3274,-1000.00,-1000.00,-1000.00,-1000.00
3.3274,3.3274,-925.78,-925.78,-936.04,-925.29
3.3274,3.3274,-1000.00,-1000.00,-985.35,-1000.00
3.3274,3.3274,-1000.00,-1000.00,-956.05,-1000.00
3.3274,3.3274,-1000.00,-1000.00,-973.14,-1000.00
3.3274,3.3274,-1000.00,-1000.00,-1000.00,-1000.00
3.3274,3.3274,-1000.00,-1000.00,-899.41,-1000.00
3.3274,3.3274,-949.71,-942.38,-403.81,-949.71
3.3274,3.3274,-1000.00,-1000.00,-954.59,-1000.00
3.3274,3.3274,-947.27,-891.11,-956.05,-947.27
3.3749,3.3749,480.96,569.82,596.68,481.45
3.3749,3.3749,-896.48,-906.74,-913.09,-896.00
3.3749,3.3749,897.95,898.93,898.93,898.44
3.3749,3.3749,986.82,989.75,989.26,987.30
3.3749,3.3749,973.14,973.63,974.12,973.63
3.3749,3.3749,972.66,974.12,971.68,973.63
3.3749,3.3749,973.14,974.61,977.54,973.63
3.3749,3.3749,973.14,979.98,966.31,973.63
3.3749,3.3749,985.35,908.20,953.61,983.40
3.3749,3.3749,929.69,-903.81,934.57,937.99
3.3749,3.3749,990.23,358.40,960.94,974.12
3.3749,3.3749,968.75,-981.45,935.06,-990.23
3.4199,3.4199,-415.04,-1000.00,-419.43,-321.29
3.4199,3.4199,-1000.00,-958.98,-1000.00,-1000.00
3.4200,3.4200,-927.25,-1000.00,-793.95,-931.15
3.4200,3.4200,-1000.00,-1000.00,-967.77,-1000.00
3.4200,3.4200,-1000.00,-1000.00,-1000.00,-1000.00
3.4200,3.4200,-1000.00,-1000.00,-1000.00,-1000.00
3.4200,3.4200,-1000.00,-965.33,-641.60,-1000.00
3.4200,3.4200,-1000.00,-1000.00,-692.87,-1000.00
3.4200,3.4200,-927.73,-1000.00,-1000.00,-927.73
3.4200,3.4200,-1000.00,291.02,105.96,-1000.00
3.4200,3.4200,-679.69,-885.25,-916.50,-679.69
3.4200,3.4200,799.80,904.30,925.29,800.29
3.4647,3.4647,-955.08,979.49,966.31,-954.10
3.4648,3.4648,908.69,973.63,976.56,909.67
3.4648,3.4648,990.72,973.63,972.17,991.21
3.4648,3.4648,972.66,973.63,975.59,973.63
3.4648,3.4648,989.26,990.72,990.23,990.23
3.4648,3.4648,915.04,912.60,875.98,916.02
3.4648,3.4648,-973.14,-961.91,-988.28,-972.17
3.4648,3.4648,863.28,829.10,868.16,863.77
3.4648,3.4648,-596.68,-642.58,-603.03,-596.68
3.4648,3.4648,-1000.00,-1000.00,-1000.00,-1000.00
3.4648,3.4648,-925.78,-926.76,-926.76,-925.78
3.4648,3.4648,-1000.00,-1000.00,-1000.00,-1000.00
3.5217,3.5217,-1000.00,-1000.00,-999.51,-1000.00
3.5217,3.5217,-1000.00,-1000.00,-987.30,-1000.00
3.5218,3.5218,-1000.00,-1000.00,-1000.00,-1000.00
3.5218,3.5218,-1000.00,-1000.00,-928.22,-1000.00
3.5218,3.5218,-1000.00,-933.11,-763.67,-1000.00
3.5218,3.5218,-942.38,-1000.00,-1000.00,-942.38
3.5218,3.5218,-1000.00,-417.97,-670.41,-1000.00
3.5218,3.5218,-891.11,942.38,803.71,-891.11
3.5218,3.5218,568.85,996.58,-956.54,569.82
3.5218,3.5218,-907.71,929.69,913.57,-906.74
3.5218,3.5218,897.95,985.84,979.49,898.93
3.5218,3.5218,989.26,973.63,962.89,989.75
3.5692,3.5692,972.66,973.63,973.14,973.63
3.5692,3.5692,988.28,990.23,997.07,988.28
3.5692,3.5692,917.97,915.53,893.07,922.85
3.5692,3.5692,-980.96,-972.17,979.98,-990.72
3.5692,3.5692,887.70,864.26,896.48,920.41
3.5692,3.5692,-558.59,-596.68,-554.69,-507.81
3.5692,3.5692,-1000.00,-1000.00,-1000.00,-1000.00
3.5692,3.5692,-925.29,-925.78,-926.76,-925.29
3.5692,3.5692,-1000.00,-1000.00,-1000.00,-1000.00
3.5692,3.5692,-1000.00,-992.19,-1000.00,-1000.00
3.5692,3.5692,-965.33,-954.59,-951.66,-965.33
3.5692,3.5692,-1000.00,-1000.00,-1000.00,-1000.00
3.6121,3.6121,-1000.00,-112.30,-949.22,-1000.00
3.6121,3.6121,290.53,-957.03,464.36,291.02
3.6121,3.6121,-886.23,949.71,-881.84,-885.25
3.6121,3.6121,903.81,952.64,841.80,904.30
3.6121,3.6121,995.61,995.61,941.41,995.61
3.6121,3.6121,915.04,916.02,913.09,915.53
3.6121,3.6121,-973.14,-972.17,-986.33,-972.66
3.6122,3.6122,863.77,864.26,840.82,864.26
3.6122,3.6122,-596.68,-596.19,-627.44,-596.68
3.6122,3.6122,-1000.00,-1000.00,-1000.00,-1000.00
3.6122,3.6122,-925.78,-925.78,-926.76,-925.78
3.6122,3.6122,-1000.00,-1000.00,-1000.00,-1000.00
3.6573,3.6573,-1000.00,-1000.00,-1000.00,-1000.00
3.6573,3.6573,-1000.00,-1000.00,-998.05,-1000.00
3.6573,3.6573,-1000.00,-927.73,-989.26,-1000.00
3.6573,3.6573,-986.33,-1000.00,-991.70,-984.38
3.6573,3.6573,-963.38,-679.69,-923.34,-965.82
3.6573,3.6573,-1000.00,800.78,-907.71,-1000.00
3.6573,3.6573,-10.74,-953.61,264.16,15.14
3.6573,3.6573,-929.69,909.67,-884.77,-923.34
3.6573,3.6573,934.57,991.21,884.28,932.13
3.6573,3.6573,959.47,973.63,972.66,962.40
3.6574,3.6574,976.56,973.63,894.04,977.05
3.6574,3.6574,973.14,973.63,-964.84,973.63
3.7021,3.7021,973.14,973.63,750.49,973.63
3.7021,3.7021,973.14,973.63,277.83,973.63
3.7021,3.7021,988.77,989.75,731.93,989.26
3.7021,3.7021,897.95,898.93,485.35,898.44
3.7021,3.7021,-907.71,-909.67,978.03,-906.74
